age,gender,city_tier,marital_status,dependents,education,occupation,years_experience,employer_type,job_switches,monthly_salary,monthly_expenses,disposable_income,income_volatility,savings_balance,existing_investments,bank_relationship_years,credit_score,credit_history_length_years,num_credit_cards,total_credit_limit,credit_card_outstanding,credit_utilization_ratio,existing_loans_count,existing_emi,past_defaults,late_payments_last_12m,loan_purpose,requested_loan_amount,loan_tenure_months,interest_rate_pct,emi,collateral_available,co_applicant,emi_to_income_ratio,loan_to_income_ratio,total_debt_to_income_ratio,expense_to_income_ratio,disposable_income_after_loan,savings_to_loan_ratio,debt_burden_score,delinquency_score,income_stability_score,employment_tenure_ratio,credit_maturity_score,loan_amount_to_salary_multiple,has_collateral_flag,has_co_applicant_flag,default
31,Other,Tier-1,Single,1,Master's,Unemployed/Student,0,Not Employed,0,8000.0,2700.0,5300.0,0.826,0.0,0.0,10,501,8,0,0.0,0.0,0.0,0,0.0,1,1,Education,78000.0,84,13.0,1419.0,0,1,0.177,0.812,0.177,0.338,3881.0,0.0,0.088,3,0.179,0.0,0.568,9.8,0,1,1
62,Female,Tier-3,Married,3,Bachelor's,Self-Employed - Professional,39,Self-Employed,10,50800.0,31800.0,19000.0,0.308,1338100.0,253400.0,44,660,44,4,143000.0,57000.0,0.399,2,4500.0,0,1,Vehicle,309000.0,36,10.5,10043.0,1,1,0.286,0.507,0.32,0.626,4457.0,4.33,0.343,1,0.815,3.9,0.983,6.1,1,1,0
30,Male,Tier-2,Married,2,Diploma,Self-Employed - Professional,11,Self-Employed,2,38700.0,13300.0,25400.0,0.345,100200.0,14800.0,9,666,8,2,57000.0,26300.0,0.461,1,3800.0,0,1,Home,1714000.0,180,9.04,17425.0,1,0,0.548,3.691,0.569,0.344,4175.0,0.058,0.452,1,0.598,5.5,0.568,44.3,1,0,0
34,Male,Tier-3,Single,0,Diploma,Self-Employed - Professional,11,Self-Employed,1,26300.0,6200.0,20100.0,0.362,288400.0,86400.0,11,618,9,2,128000.0,51300.0,0.401,0,0.0,1,2,Personal,117000.0,12,13.98,10504.0,1,0,0.399,0.371,0.458,0.236,9596.0,2.465,0.32,4,0.603,11.0,0.595,4.4,1,0,0
45,Female,Tier-1,Married,1,High School,Salaried - Private,23,SME,7,26100.0,13300.0,12800.0,0.107,380600.0,177800.0,23,736,23,0,0.0,0.0,0.0,1,1900.0,0,0,Home,1121000.0,300,8.62,9117.0,1,0,0.422,3.579,0.422,0.51,1783.0,0.34,0.251,0,0.936,3.29,0.821,43.0,1,0,0
36,Male,Tier-3,Married,0,Bachelor's,Salaried - PSU,12,Large Domestic Co.,2,41400.0,16100.0,25300.0,0.133,408400.0,193800.0,14,600,12,5,329000.0,138600.0,0.421,0,0.0,0,2,Business Expansion,301000.0,84,13.42,5545.0,1,0,0.134,0.606,0.234,0.389,19755.0,1.357,0.193,2,0.775,6.0,0.663,7.3,1,0,0
39,Male,Tier-2,Married,1,Master's,Salaried - PSU,16,Large Domestic Co.,2,46300.0,13000.0,33300.0,0.02,702900.0,38800.0,14,645,13,7,201000.0,55400.0,0.276,0,0.0,0,0,Personal,234000.0,24,14.11,11247.0,1,1,0.243,0.421,0.279,0.281,22053.0,3.004,0.204,0,0.893,8.0,0.682,5.1,1,1,0
50,Female,Tier-2,Married,0,Master's,Salaried - Private,25,SME,7,48100.0,23300.0,24800.0,0.068,972100.0,552200.0,27,603,27,0,0.0,0.0,0.0,1,3600.0,1,1,Home,1390000.0,120,10.2,18523.0,1,0,0.46,2.408,0.46,0.484,2677.0,0.699,0.27,3,0.959,3.57,0.861,28.9,1,0,0
36,Male,Tier-1,Married,2,Bachelor's,Salaried - Government,13,Government,2,34300.0,15900.0,18400.0,0.02,367100.0,212600.0,15,648,13,4,145000.0,34300.0,0.237,3,7700.0,1,3,Business Expansion,331000.0,60,13.83,7673.0,0,0,0.448,0.804,0.478,0.464,3027.0,1.109,0.415,5,0.863,6.5,0.682,9.7,0,0,0
47,Male,Tier-1,Married,0,High School,Salaried - Private,24,Large Domestic Co.,4,32000.0,6400.0,25600.0,0.13,885400.0,519400.0,25,710,23,3,198000.0,63200.0,0.319,2,5900.0,1,0,Home,1088000.0,120,8.78,13653.0,1,0,0.611,2.833,0.67,0.2,6047.0,0.814,0.481,2,0.922,6.0,0.821,34.0,1,0,0
65,Female,Tier-1,Married,5,High School,Salaried - Government,40,Government,12,33400.0,18900.0,14500.0,0.088,850600.0,161500.0,45,710,44,0,0.0,0.0,0.0,1,2100.0,2,0,Home,1387000.0,180,8.47,13634.0,1,0,0.471,3.461,0.471,0.566,-1234.0,0.613,0.275,4,0.947,3.33,0.983,41.5,1,0,0
34,Male,Tier-1,Married,3,Master's,Self-Employed - Business,12,Self-Employed,3,56100.0,27700.0,28400.0,0.506,437300.0,27700.0,12,623,12,6,142000.0,77400.0,0.545,0,0.0,1,0,Home,2262000.0,300,9.18,19262.0,1,0,0.343,3.36,0.385,0.494,9138.0,0.193,0.335,2,0.536,4.0,0.663,40.3,1,0,1
50,Male,Tier-1,Married,0,Diploma,Self-Employed - Professional,31,Self-Employed,8,57200.0,23800.0,33400.0,0.301,965800.0,149400.0,30,624,29,4,280000.0,92400.0,0.33,1,2800.0,1,0,Home,1455000.0,180,10.74,16301.0,1,1,0.334,2.12,0.382,0.416,14299.0,0.664,0.306,2,0.819,3.88,0.879,25.4,1,1,0
51,Female,Tier-1,Single,2,Diploma,Salaried - Private,33,MNC,10,62800.0,25900.0,36900.0,0.092,1562100.0,274400.0,30,643,29,3,160000.0,63000.0,0.394,2,4900.0,0,0,Home,1852000.0,300,9.46,16129.0,1,1,0.335,2.458,0.365,0.412,15871.0,0.843,0.366,0,0.945,3.3,0.879,29.5,1,1,0
28,Male,Tier-2,Married,2,PhD/Professional,Unemployed/Student,0,Not Employed,0,8000.0,2800.0,5200.0,0.793,0.0,0.0,8,516,8,2,47000.0,30500.0,0.649,0,0.0,1,3,Personal,42000.0,12,14.98,3790.0,1,0,0.474,0.438,0.588,0.35,1410.0,0.0,0.432,5,0.184,0.0,0.568,5.2,1,0,1
35,Female,Tier-2,Married,0,Bachelor's,Salaried - Government,14,Government,4,29700.0,11700.0,18000.0,0.062,256500.0,78800.0,13,735,12,1,40000.0,18300.0,0.458,0,0.0,0,2,Personal,75000.0,12,13.83,6728.0,1,0,0.227,0.21,0.245,0.394,11272.0,3.42,0.251,2,0.835,3.5,0.663,2.5,1,0,0
33,Male,Tier-1,Married,0,Bachelor's,Self-Employed - Business,13,Self-Employed,2,52400.0,15800.0,36600.0,0.382,412800.0,120900.0,11,638,11,1,84000.0,42000.0,0.5,0,0.0,0,1,Vehicle,294000.0,48,10.5,7527.0,1,0,0.144,0.468,0.168,0.302,29073.0,1.404,0.222,1,0.616,6.5,0.642,5.6,1,0,0
32,Male,Tier-3,Married,1,Bachelor's,Self-Employed - Business,13,Self-Employed,1,24300.0,9200.0,15100.0,0.409,223900.0,92300.0,14,634,12,1,33000.0,13600.0,0.412,1,2100.0,1,0,Gold/Consumer Durable,58000.0,12,15.04,5236.0,0,0,0.302,0.199,0.319,0.379,7764.0,3.86,0.315,2,0.622,13.0,0.663,2.4,0,0,0
44,Female,Tier-3,Married,1,Bachelor's,Salaried - Private,25,MNC,6,36500.0,14000.0,22500.0,0.212,572600.0,280500.0,23,669,21,5,237000.0,85300.0,0.36,1,1100.0,0,1,Personal,180000.0,36,14.42,6189.0,1,0,0.2,0.411,0.27,0.384,15211.0,3.181,0.248,1,0.873,4.17,0.798,4.9,1,0,0
41,Female,Tier-2,Single,0,Bachelor's,Self-Employed - Business,18,Self-Employed,6,32800.0,13400.0,19400.0,0.446,251800.0,69300.0,21,618,19,1,60000.0,25000.0,0.417,1,2500.0,1,2,Vehicle,287000.0,60,10.94,6231.0,1,0,0.266,0.729,0.289,0.409,10669.0,0.877,0.298,4,0.707,3.0,0.774,8.8,1,0,0
40,Male,Tier-2,Single,0,Bachelor's,Salaried - Government,15,Government,5,31800.0,6400.0,25400.0,0.03,763800.0,222200.0,19,705,17,3,194000.0,24400.0,0.126,3,3200.0,0,0,Home,1747000.0,300,9.68,15483.0,1,1,0.588,4.578,0.611,0.201,6717.0,0.437,0.452,0,0.912,3.0,0.747,54.9,1,1,0
39,Female,Tier-2,Single,0,Bachelor's,Self-Employed - Professional,16,Self-Employed,4,96500.0,36400.0,60100.0,0.224,1063600.0,343300.0,17,716,16,2,56000.0,24600.0,0.439,0,0.0,1,0,Home,2528000.0,120,8.89,31873.0,1,1,0.33,2.183,0.338,0.377,28227.0,0.421,0.297,2,0.793,4.0,0.732,26.2,1,1,0
28,Female,Tier-3,Married,4,Bachelor's,Salaried - Private,8,MNC,0,32500.0,18300.0,14200.0,0.152,161500.0,22200.0,10,582,9,1,30000.0,11900.0,0.397,0,0.0,1,1,Home,1163000.0,120,10.47,15673.0,1,1,0.482,2.982,0.493,0.563,-1473.0,0.139,0.36,3,0.684,8.0,0.595,35.8,1,1,1
24,Female,Tier-3,Single,0,Bachelor's,Self-Employed - Business,5,Self-Employed,0,33300.0,14300.0,19000.0,0.467,82300.0,11500.0,3,552,1,2,130000.0,53000.0,0.408,1,3000.0,0,2,Business Expansion,230000.0,36,14.01,7862.0,0,0,0.326,0.576,0.374,0.429,8138.0,0.358,0.325,2,0.405,5.0,0.179,6.9,0,0,1
38,Female,Tier-2,Married,5,PhD/Professional,Salaried - Private,17,Large Domestic Co.,5,75200.0,50500.0,24700.0,0.079,493500.0,63000.0,16,697,16,1,27000.0,14400.0,0.533,2,6100.0,0,1,Education,645000.0,84,11.65,11266.0,1,0,0.231,0.715,0.237,0.672,7334.0,0.765,0.355,1,0.885,3.4,0.732,8.6,1,0,0
41,Female,Tier-2,Single,0,High School,Salaried - Private,19,SME,7,36400.0,11900.0,24500.0,0.141,1084100.0,109800.0,21,594,21,2,122000.0,67000.0,0.549,2,6100.0,0,3,Personal,182000.0,60,14.68,4299.0,0,1,0.286,0.417,0.341,0.327,14101.0,5.957,0.388,3,0.903,2.71,0.798,5.0,0,1,0
51,Female,Tier-2,Married,1,Diploma,Salaried - Private,30,MNC,8,23300.0,6800.0,16500.0,0.093,773300.0,417400.0,30,709,29,2,169000.0,51400.0,0.304,1,1500.0,1,1,Education,116000.0,60,10.79,2510.0,1,0,0.172,0.415,0.238,0.292,12490.0,6.666,0.217,3,0.944,3.75,0.879,5.0,1,0,0
35,Female,Tier-2,Married,0,PhD/Professional,Self-Employed - Business,15,Self-Employed,3,80600.0,24600.0,56000.0,0.409,673600.0,198300.0,15,710,13,5,339000.0,109800.0,0.324,2,9300.0,0,2,Vehicle,992000.0,36,9.86,31944.0,1,0,0.512,1.026,0.553,0.305,14756.0,0.679,0.433,2,0.655,5.0,0.682,12.3,1,0,0
36,Male,Tier-1,Married,1,High School,Gig/Freelance,17,Startup,5,14900.0,3800.0,11100.0,0.589,123600.0,11800.0,15,684,15,1,47000.0,28900.0,0.615,2,2400.0,1,1,Home,645000.0,180,9.09,6577.0,1,1,0.602,3.607,0.661,0.255,2123.0,0.192,0.566,3,0.572,3.4,0.716,43.3,1,1,0
37,Male,Tier-3,Divorced,0,Bachelor's,Salaried - Government,19,Government,8,36900.0,7400.0,29500.0,0.02,603900.0,108900.0,14,562,12,3,225000.0,104500.0,0.464,1,2800.0,1,2,Business Expansion,348000.0,60,14.64,8213.0,1,0,0.298,0.786,0.383,0.201,18487.0,1.735,0.328,4,0.93,2.38,0.663,9.4,1,0,0
42,Male,Tier-3,Single,0,Diploma,Salaried - Private,24,Large Domestic Co.,4,27900.0,10300.0,17600.0,0.075,864200.0,454700.0,22,596,20,1,67000.0,22600.0,0.337,0,0.0,0,0,Business Expansion,365000.0,24,14.51,17613.0,0,1,0.631,1.09,0.656,0.369,-13.0,2.368,0.417,0,0.955,6.0,0.786,13.1,0,1,0
34,Male,Tier-1,Single,0,Diploma,Salaried - Private,10,Large Domestic Co.,3,29000.0,7900.0,21100.0,0.258,339900.0,198800.0,13,645,12,0,0.0,0.0,0.0,1,2900.0,2,1,Vehicle,179000.0,48,10.42,4576.0,1,1,0.258,0.514,0.258,0.272,13624.0,1.899,0.169,5,0.668,3.33,0.663,6.2,1,1,0
25,Male,Tier-2,Married,5,High School,Salaried - PSU,5,SME,1,26800.0,18000.0,8800.0,0.091,56700.0,5600.0,3,594,1,1,36000.0,7600.0,0.211,1,2300.0,0,0,Home,1434000.0,180,10.35,15718.0,1,1,0.672,4.459,0.681,0.672,-9218.0,0.04,0.439,0,0.63,5.0,0.179,53.5,1,1,0
47,Male,Tier-1,Single,0,Bachelor's,Salaried - Private,25,Large Domestic Co.,4,62000.0,25100.0,36900.0,0.136,1027400.0,193600.0,24,632,24,3,71000.0,31200.0,0.439,0,0.0,0,0,Home,3455000.0,180,8.98,35002.0,1,1,0.565,4.644,0.58,0.405,1898.0,0.297,0.414,0,0.918,6.25,0.831,55.7,1,1,0
40,Male,Tier-2,Single,1,Bachelor's,Unemployed/Student,0,Not Employed,0,8000.0,2900.0,5100.0,0.877,0.0,0.0,21,379,19,0,0.0,0.0,0.0,1,700.0,1,0,Home,370000.0,300,12.35,3993.0,1,0,0.587,3.854,0.587,0.362,407.0,0.0,0.334,2,0.224,0.0,0.774,46.2,1,0,1
31,Male,Tier-1,Single,0,Diploma,Salaried - Private,12,MNC,1,38300.0,13600.0,24700.0,0.176,334800.0,145500.0,10,579,8,5,220000.0,80000.0,0.364,5,13300.0,0,1,Personal,123000.0,12,15.75,11145.0,0,0,0.638,0.268,0.701,0.355,255.0,2.722,0.628,1,0.719,12.0,0.568,3.2,0,0,0
48,Male,Tier-3,Single,0,High School,Gig/Freelance,29,Startup,6,13300.0,3100.0,10200.0,0.611,228900.0,47700.0,27,558,25,1,44000.0,28000.0,0.636,0,0.0,2,2,Vehicle,169000.0,60,10.81,3658.0,1,0,0.275,1.059,0.338,0.233,6542.0,1.354,0.328,6,0.633,4.83,0.842,12.7,1,0,0
44,Male,Tier-1,Married,3,Bachelor's,Gig/Freelance,23,Startup,5,53900.0,37200.0,16700.0,0.568,338400.0,145400.0,25,591,23,3,119000.0,46200.0,0.388,3,8300.0,1,2,Personal,270000.0,12,14.97,24366.0,0,1,0.606,0.417,0.632,0.69,-15966.0,1.253,0.539,4,0.659,4.6,0.821,5.0,0,1,0
26,Male,Tier-1,Married,3,Bachelor's,Self-Employed - Professional,3,Self-Employed,0,34000.0,16400.0,17600.0,0.252,52700.0,15600.0,4,473,4,0,0.0,0.0,0.0,0,0.0,1,4,Business Expansion,497000.0,60,15.97,12078.0,1,0,0.355,1.218,0.355,0.482,5522.0,0.106,0.178,6,0.516,3.0,0.416,14.6,1,0,0
34,Male,Tier-1,Single,0,Master's,Salaried - Private,11,MNC,2,76600.0,24900.0,51700.0,0.165,718600.0,166700.0,11,626,9,2,66000.0,30000.0,0.455,2,10100.0,0,0,Education,708000.0,84,11.64,12362.0,1,1,0.293,0.77,0.305,0.325,29238.0,1.015,0.363,0,0.721,5.5,0.595,9.2,1,1,0
34,Female,Tier-1,Married,0,Bachelor's,Salaried - Private,9,Large Domestic Co.,2,58400.0,25000.0,33400.0,0.185,426000.0,130600.0,15,599,14,3,105000.0,39300.0,0.374,1,4500.0,0,2,Personal,199000.0,36,14.48,6848.0,0,1,0.194,0.284,0.215,0.428,22052.0,2.141,0.249,2,0.714,4.5,0.7,3.4,0,1,0
46,Male,Tier-1,Married,0,Diploma,Salaried - PSU,28,SME,5,54700.0,12600.0,42100.0,0.06,1241600.0,273300.0,28,597,27,3,161000.0,56500.0,0.351,5,17800.0,1,2,Home,2015000.0,240,9.57,18875.0,1,0,0.67,3.07,0.701,0.23,5425.0,0.616,0.64,4,0.964,5.6,0.861,36.8,1,0,0
31,Female,Tier-3,Married,0,Bachelor's,Salaried - PSU,11,SME,2,24900.0,9800.0,15100.0,0.121,212100.0,59400.0,8,578,7,1,29000.0,8600.0,0.297,1,1300.0,1,2,Home,708000.0,120,10.45,9534.0,1,0,0.435,2.369,0.445,0.394,4266.0,0.3,0.347,4,0.725,5.5,0.537,28.4,1,0,0
28,Male,Tier-3,Single,1,Bachelor's,Salaried - Private,6,SME,2,28000.0,14400.0,13600.0,0.116,128600.0,17600.0,6,663,5,0,0.0,0.0,0.0,1,1500.0,0,1,Home,1375000.0,180,9.6,14441.0,1,0,0.569,4.092,0.569,0.514,-2341.0,0.094,0.324,1,0.65,3.0,0.463,49.1,1,0,0
27,Male,Tier-3,Single,0,Diploma,Self-Employed - Business,3,Self-Employed,1,14200.0,4800.0,9400.0,0.444,38400.0,15600.0,3,526,2,4,176000.0,77500.0,0.44,2,2100.0,1,1,Home,413000.0,180,11.79,4901.0,1,1,0.493,2.424,0.657,0.338,2399.0,0.093,0.458,3,0.394,3.0,0.284,29.1,1,1,0
38,Female,Tier-2,Married,1,Diploma,Salaried - Private,14,MNC,4,29300.0,11800.0,17500.0,0.181,329400.0,114500.0,18,596,16,2,124000.0,53200.0,0.429,1,2300.0,1,1,Home,1012000.0,180,10.0,10875.0,1,1,0.45,2.878,0.504,0.403,4325.0,0.325,0.394,3,0.801,3.5,0.732,34.5,1,1,0
29,Male,Tier-1,Married,1,High School,Salaried - Government,11,Government,2,24500.0,8300.0,16200.0,0.02,328000.0,136600.0,9,692,7,3,220000.0,77600.0,0.353,1,1900.0,1,2,Business Expansion,307000.0,24,13.22,14627.0,0,1,0.675,1.044,0.77,0.339,-327.0,1.068,0.483,4,0.793,5.5,0.537,12.5,0,1,0
36,Female,Tier-2,Married,1,Diploma,Salaried - PSU,12,MNC,2,29900.0,8700.0,21200.0,0.127,239800.0,57600.0,15,581,15,2,83000.0,35200.0,0.424,0,0.0,0,1,Personal,144000.0,24,14.36,6938.0,1,0,0.232,0.401,0.267,0.291,14262.0,1.665,0.243,1,0.786,6.0,0.716,4.8,1,0,0
46,Male,Tier-3,Married,0,Bachelor's,Self-Employed - Business,28,Self-Employed,5,50300.0,18600.0,31700.0,0.526,617200.0,46800.0,26,650,26,1,24000.0,11300.0,0.471,2,6800.0,0,1,Gold/Consumer Durable,117000.0,12,14.96,10558.0,1,1,0.345,0.194,0.352,0.37,14342.0,5.275,0.394,1,0.684,5.6,0.851,2.3,1,1,0
30,Male,Tier-2,Single,0,Diploma,Self-Employed - Business,10,Self-Employed,1,40500.0,17700.0,22800.0,0.53,89400.0,10400.0,8,567,7,5,170000.0,103100.0,0.606,0,0.0,0,1,Education,377000.0,84,12.0,6655.0,1,0,0.164,0.776,0.241,0.437,16145.0,0.237,0.264,1,0.467,10.0,0.537,9.3,1,0,0
42,Female,Tier-1,Married,0,Bachelor's,Self-Employed - Business,17,Self-Employed,5,69300.0,26000.0,43300.0,0.438,847300.0,401200.0,21,612,21,4,119000.0,74800.0,0.629,2,13100.0,0,0,Vehicle,516000.0,36,11.48,17011.0,1,0,0.435,0.62,0.467,0.375,13189.0,1.642,0.486,0,0.7,3.4,0.798,7.4,1,0,0
27,Male,Tier-1,Married,1,Bachelor's,Gig/Freelance,4,Startup,0,27800.0,9400.0,18400.0,0.612,59500.0,18300.0,3,557,1,1,50000.0,29700.0,0.594,0,0.0,0,2,Business Expansion,203000.0,84,14.12,3818.0,0,0,0.137,0.609,0.169,0.338,14582.0,0.293,0.247,2,0.305,4.0,0.179,7.3,0,0,0
29,Male,Tier-2,Divorced,0,Diploma,Salaried - Private,8,SME,1,39700.0,12600.0,27100.0,0.101,151100.0,5000.0,4,620,2,1,54000.0,23800.0,0.441,0,0.0,0,0,Vehicle,493000.0,36,10.07,15924.0,1,0,0.401,1.035,0.419,0.317,11176.0,0.306,0.333,0,0.669,8.0,0.284,12.4,1,0,0
43,Male,Tier-2,Married,5,Diploma,Salaried - Private,20,SME,7,23800.0,11500.0,12300.0,0.276,231300.0,83400.0,20,690,20,2,126000.0,39100.0,0.31,1,1900.0,0,1,Vehicle,137000.0,60,10.37,2936.0,1,1,0.203,0.48,0.252,0.483,7464.0,1.688,0.234,1,0.834,2.86,0.786,5.8,1,1,0
36,Female,Tier-2,Married,1,Bachelor's,Salaried - Government,17,Government,4,31600.0,11000.0,20600.0,0.029,787400.0,280900.0,15,609,13,3,118000.0,38000.0,0.322,1,2200.0,1,0,Business Expansion,393000.0,36,14.24,13478.0,0,0,0.496,1.036,0.532,0.348,4922.0,2.004,0.385,2,0.908,4.25,0.682,12.4,0,0,0
27,Male,Tier-2,Single,1,High School,Salaried - Government,7,Government,2,16600.0,6400.0,10200.0,0.038,91300.0,19700.0,6,624,4,1,47000.0,14000.0,0.298,0,0.0,0,0,Business Expansion,212000.0,24,13.37,10116.0,0,0,0.609,1.064,0.635,0.386,84.0,0.431,0.394,0,0.71,3.5,0.416,12.8,0,0,0
28,Female,Tier-2,Married,1,High School,Salaried - Private,4,SME,0,12100.0,6300.0,5800.0,0.222,38800.0,4500.0,7,568,7,1,26000.0,12400.0,0.477,1,900.0,1,0,Education,68000.0,120,12.85,1009.0,0,0,0.158,0.468,0.189,0.521,3891.0,0.571,0.262,2,0.569,4.0,0.537,5.6,0,0,0
34,Female,Tier-2,Married,2,Bachelor's,Self-Employed - Professional,10,Self-Employed,2,69400.0,31900.0,37500.0,0.392,371400.0,86300.0,15,558,15,2,140000.0,76200.0,0.544,1,6200.0,0,0,Business Expansion,616000.0,24,15.64,30055.0,0,0,0.522,0.74,0.555,0.46,1245.0,0.603,0.464,0,0.602,5.0,0.716,8.9,0,0,0
31,Female,Tier-2,Married,1,Bachelor's,Self-Employed - Professional,8,Self-Employed,0,50300.0,15000.0,35300.0,0.346,289600.0,146000.0,10,549,9,4,171000.0,63600.0,0.372,0,0.0,1,2,Business Expansion,754000.0,24,14.16,36259.0,0,0,0.721,1.249,0.759,0.298,-959.0,0.384,0.472,4,0.567,8.0,0.595,15.0,0,0,1
34,Male,Tier-2,Married,0,PhD/Professional,Self-Employed - Professional,13,Self-Employed,4,88600.0,31900.0,56700.0,0.284,1341600.0,367300.0,12,641,12,2,123000.0,37200.0,0.302,4,27100.0,0,2,Vehicle,555000.0,84,10.37,9320.0,1,0,0.411,0.522,0.424,0.36,20280.0,2.417,0.456,2,0.682,3.25,0.663,6.3,1,0,0
32,Female,Tier-1,Single,0,High School,Self-Employed - Professional,12,Self-Employed,3,36200.0,8700.0,27500.0,0.378,352100.0,95800.0,12,541,11,4,88000.0,51600.0,0.586,1,1100.0,1,0,Home,1457000.0,120,10.46,19627.0,1,1,0.573,3.354,0.615,0.24,6773.0,0.242,0.502,2,0.613,4.0,0.642,40.2,1,1,1
34,Female,Tier-2,Married,2,Bachelor's,Salaried - PSU,13,Large Domestic Co.,2,25900.0,9100.0,16800.0,0.119,420700.0,67700.0,9,631,9,3,219000.0,107900.0,0.493,1,1500.0,1,3,Home,654000.0,240,9.73,6195.0,1,0,0.297,2.104,0.422,0.351,9105.0,0.643,0.336,5,0.759,6.5,0.595,25.3,1,0,0
43,Male,Tier-1,Married,3,Master's,Salaried - Private,20,MNC,6,107700.0,47600.0,60100.0,0.046,1865400.0,356600.0,19,688,19,2,130000.0,52700.0,0.405,3,21000.0,1,0,Vehicle,1235000.0,48,10.44,31584.0,1,0,0.488,0.956,0.503,0.442,7516.0,1.51,0.486,2,0.965,3.33,0.774,11.5,1,0,0
49,Male,Tier-1,Single,0,Bachelor's,Self-Employed - Business,30,Self-Employed,6,95600.0,38300.0,57300.0,0.397,577100.0,329100.0,24,625,22,2,122000.0,63100.0,0.517,2,12800.0,0,1,Business Expansion,932000.0,60,13.59,21488.0,0,0,0.359,0.812,0.378,0.401,23012.0,0.619,0.415,1,0.762,5.0,0.81,9.7,0,0,0
44,Male,Tier-2,Married,1,High School,Salaried - Private,23,Large Domestic Co.,7,24700.0,10500.0,14200.0,0.11,224600.0,80300.0,25,499,23,3,123000.0,60300.0,0.49,5,8500.0,1,0,Vehicle,304000.0,48,12.25,8043.0,1,0,0.67,1.026,0.743,0.425,-2343.0,0.739,0.682,2,0.934,3.29,0.821,12.3,1,0,1
33,Male,Tier-1,Married,4,Master's,Salaried - Government,10,Government,2,48300.0,30100.0,18200.0,0.02,204500.0,96700.0,13,577,11,5,303000.0,144600.0,0.477,1,2500.0,1,0,Business Expansion,360000.0,36,14.23,12344.0,0,1,0.307,0.621,0.397,0.623,3356.0,0.568,0.337,2,0.81,5.0,0.642,7.5,0,1,0
30,Female,Tier-2,Divorced,0,Master's,Self-Employed - Professional,6,Self-Employed,0,46000.0,13300.0,32700.0,0.433,129100.0,63500.0,9,634,9,2,45000.0,19100.0,0.424,0,0.0,1,1,Vehicle,495000.0,36,10.35,16054.0,1,0,0.349,0.897,0.361,0.289,16646.0,0.261,0.302,3,0.483,6.0,0.595,10.8,1,0,0
33,Female,Tier-2,Married,3,Bachelor's,Self-Employed - Business,10,Self-Employed,3,34900.0,17600.0,17300.0,0.435,194900.0,81000.0,11,553,9,5,129000.0,72700.0,0.564,2,5600.0,0,0,Vehicle,424000.0,48,11.87,11139.0,1,1,0.48,1.012,0.542,0.504,561.0,0.46,0.489,0,0.546,3.33,0.595,12.1,1,1,0
32,Female,Tier-3,Widowed,1,Bachelor's,Gig/Freelance,9,Not Applicable,4,12600.0,4300.0,8300.0,0.583,55600.0,27800.0,11,631,11,2,150000.0,77100.0,0.514,0,0.0,0,0,Vehicle,94000.0,60,10.58,2024.0,1,1,0.161,0.622,0.344,0.341,6276.0,0.591,0.235,0,0.445,2.25,0.642,7.5,1,1,0
34,Male,Tier-2,Married,0,Diploma,Self-Employed - Professional,13,Self-Employed,1,32400.0,16700.0,15700.0,0.403,264400.0,12200.0,11,655,11,3,129000.0,30400.0,0.236,0,0.0,1,1,Home,1493000.0,180,8.65,14834.0,1,1,0.458,3.84,0.486,0.515,866.0,0.177,0.3,3,0.603,13.0,0.642,46.1,1,1,0
51,Male,Tier-3,Married,0,High School,Gig/Freelance,29,SME,7,18400.0,7400.0,11000.0,0.674,449900.0,209900.0,30,509,29,4,117000.0,49400.0,0.422,4,7300.0,1,3,Vehicle,182000.0,48,12.16,4807.0,1,0,0.658,0.824,0.739,0.402,-1107.0,2.472,0.616,5,0.596,4.14,0.879,9.9,1,0,0
30,Male,Tier-1,Married,1,Master's,Gig/Freelance,7,Not Applicable,2,47900.0,22600.0,25300.0,0.648,82900.0,10800.0,12,553,11,2,80000.0,36300.0,0.454,0,0.0,1,5,Gold/Consumer Durable,143000.0,24,16.15,7012.0,1,0,0.146,0.249,0.169,0.472,18288.0,0.58,0.209,7,0.389,3.5,0.642,3.0,1,0,0
24,Female,Tier-1,Single,0,Bachelor's,Self-Employed - Business,3,Self-Employed,0,49500.0,13100.0,36400.0,0.384,125900.0,45300.0,2,600,2,2,139000.0,79400.0,0.571,2,6200.0,2,3,Education,473000.0,84,11.75,8287.0,1,0,0.293,0.796,0.341,0.265,21913.0,0.266,0.398,7,0.422,3.0,0.284,9.6,1,0,0
31,Female,Tier-2,Married,2,Diploma,Self-Employed - Professional,11,Self-Employed,3,47100.0,21000.0,26100.0,0.369,487200.0,248600.0,9,587,9,6,186000.0,111300.0,0.598,2,4700.0,2,0,Business Expansion,645000.0,36,14.24,22120.0,1,0,0.569,1.141,0.64,0.446,-720.0,0.755,0.544,4,0.584,3.67,0.595,13.7,1,0,0
26,Female,Tier-1,Married,1,Bachelor's,Salaried - Private,6,MNC,2,33700.0,13500.0,20200.0,0.124,175400.0,1300.0,6,674,5,2,56000.0,18700.0,0.334,0,0.0,1,3,Vehicle,277000.0,60,10.31,5928.0,1,0,0.176,0.685,0.193,0.401,14272.0,0.633,0.188,5,0.646,3.0,0.463,8.2,1,0,0
